uniprot:O96083	uniprot:Q9VKY8	-	geneid:34397	uniprot:"Dref"("protein name")	uniprot:"Sps2"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15121905	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_Sps2:REDFLY:TF001528"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q86NK7	uniprot:Q9VKY8	-	geneid:34397	uniprot:"Dref"("protein name")	uniprot:"Sps2"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15121905	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_Sps2:REDFLY:TF001528"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q94883	uniprot:Q9VKY8	geneid:34328	geneid:34397	uniprot:"Dref"("protein name")	uniprot:"Sps2"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:15121905	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_Sps2:REDFLY:TF001528"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O96083	uniprot:P20227	-	geneid:37476	uniprot:"Dref"("protein name")	uniprot:"Tbp"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:11033359	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_Tbp:REDFLY:TF001752"|redfly:"Dref_Tbp:REDFLY:TF001753"|redfly:"Dref_Tbp:REDFLY:TF001754"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q86NK7	uniprot:P20227	-	geneid:37476	uniprot:"Dref"("protein name")	uniprot:"Tbp"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:11033359	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_Tbp:REDFLY:TF001752"|redfly:"Dref_Tbp:REDFLY:TF001753"|redfly:"Dref_Tbp:REDFLY:TF001754"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q94883	uniprot:P20227	geneid:34328	geneid:37476	uniprot:"Dref"("protein name")	uniprot:"Tbp"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:11033359	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Dref_Tbp:REDFLY:TF001752"|redfly:"Dref_Tbp:REDFLY:TF001753"|redfly:"Dref_Tbp:REDFLY:TF001754"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P23023	uniprot:Q9W0K7	geneid:40940	geneid:38116	uniprot:"dsx"("protein name")	uniprot:"bab1"("protein name")	psi-mi:"MI:0606"("DNase I footprinting")	-	pubmed:18724934	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"dsx_bab1:REDFLY:TF001998"|redfly:"dsx_bab1:REDFLY:TF001997"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q24533	uniprot:P24014	geneid:39570	geneid:36746	uniprot:"D"("protein name")	uniprot:"sli"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:10844029	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"D_sli:REDFLY:TF001531"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P34021	uniprot:P23938	geneid:35540	geneid:31300	uniprot:"EcR"("protein name")	uniprot:"ng1"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:9466931	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"EcR_ng1:REDFLY:TF001540"|redfly:"EcR_ng1:REDFLY:TF001541"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P34021	uniprot:P40139	geneid:35540	geneid:31298	uniprot:"EcR"("protein name")	uniprot:"ng2"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:9466931	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"EcR_ng2:REDFLY:TF001543"|redfly:"EcR_ng2:REDFLY:TF001542"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P02836	uniprot:P32031	geneid:36240	geneid:33608	uniprot:"en"("protein name")	uniprot:"slp2"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:22537495	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"en_slp2:REDFLY:TF001972"|redfly:"en_slp2:REDFLY:TF001971"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P40427	uniprot:P32031	geneid:32567	geneid:33608	uniprot:"exd"("protein name")	uniprot:"slp2"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:22537495	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"exd_slp2:REDFLY:TF001976"|redfly:"exd_slp2:REDFLY:TF001973"|redfly:"exd_slp2:REDFLY:TF001975"|redfly:"exd_slp2:REDFLY:TF001974"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P33244	uniprot:P27780	geneid:40045	geneid:40818	uniprot:"ftz-f1"("protein name")	uniprot:"Edg84A"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:8887679	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"ftz-f1_Edg84A:REDFLY:TF001554"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P13002	uniprot:P18459	geneid:37038	geneid:38746	uniprot:"grh"("protein name")	uniprot:"ple"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:19168633	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"grh_ple:REDFLY:TF001557"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VN10	uniprot:P02836	geneid:40549	geneid:36240	uniprot:"hkb"("protein name")	uniprot:"en"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16155187	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"hkb_en:REDFLY:TF001558"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VN10	uniprot:P83949	geneid:40549	geneid:42034	uniprot:"hkb"("protein name")	uniprot:"Ubx"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16155187	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"hkb_Ubx:REDFLY:TF001559"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P49869	uniprot:P40139	geneid:35332	geneid:31298	uniprot:"Hr38"("protein name")	uniprot:"ng2"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:9466931	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Hr38_ng2:REDFLY:TF001561"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q05192	uniprot:P23938	geneid:35398	geneid:31300	uniprot:"Hr39"("protein name")	uniprot:"ng1"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:9466931	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Hr39_ng1:REDFLY:TF001562"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q05192	uniprot:P40139	geneid:35398	geneid:31298	uniprot:"Hr39"("protein name")	uniprot:"ng2"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:9466931	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Hr39_ng2:REDFLY:TF001563"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:O46339	uniprot:P32031	geneid:41273	geneid:33608	uniprot:"hth"("protein name")	uniprot:"slp2"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:22537495	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"hth_slp2:REDFLY:TF001978"|redfly:"hth_slp2:REDFLY:TF001980"|redfly:"hth_slp2:REDFLY:TF001977"|redfly:"hth_slp2:REDFLY:TF001979"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P14003	uniprot:P22814	geneid:38995	geneid:33059	uniprot:"h"("protein name")	uniprot:"run"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:10096066	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"h_run:REDFLY:TF001797"|redfly:"h_run:REDFLY:TF001798"|redfly:"h_run:REDFLY:TF001796"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P18289	uniprot:P05031	geneid:36057	geneid:35190	uniprot:"Jra"("protein name")	uniprot:"Ddc"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:19168633	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"Jra_Ddc:REDFLY:TF001566"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:A8MPH9	uniprot:P05031	geneid:3772082	geneid:35190	uniprot:"kay"("protein name")	uniprot:"Ddc"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:19168633	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"kay_Ddc:REDFLY:TF001568"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P21525	uniprot:P05031	geneid:3772082	geneid:35190	uniprot:"kay"("protein name")	uniprot:"Ddc"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:19168633	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"kay_Ddc:REDFLY:TF001568"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P56721	uniprot:Q02936	geneid:45318	geneid:42737	uniprot:"kn"("protein name")	uniprot:"hh"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:22005665	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"kn_hh:REDFLY:TF001567"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:P09774	uniprot:P09775	geneid:30983	geneid:30985	uniprot:"l(1)sc"("protein name")	uniprot:"ase"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:8565819	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"l(1)sc_ase:REDFLY:TF001645"|redfly:"l(1)sc_ase:REDFLY:TF001647"|redfly:"l(1)sc_ase:REDFLY:TF001646"|redfly:"l(1)sc_ase:REDFLY:TF001576"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q61676	uniprot:P06602	-	geneid:36039	uniprot:"lbe"("protein name")	uniprot:"eve"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:12482712	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"lbe_eve:REDFLY:TF001596"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9VDA1	uniprot:P06602	-	geneid:36039	uniprot:"lbe"("protein name")	uniprot:"eve"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:12482712	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"lbe_eve:REDFLY:TF001596"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q7JMT6	uniprot:P06602	-	geneid:36039	uniprot:"lbe"("protein name")	uniprot:"eve"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:12482712	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"lbe_eve:REDFLY:TF001596"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q7KS77	uniprot:P06602	geneid:42542	geneid:36039	uniprot:"lbe"("protein name")	uniprot:"eve"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:12482712	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"lbe_eve:REDFLY:TF001596"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q8MR37	uniprot:P02836	geneid:2768719	geneid:36240	uniprot:"luna"("protein name")	uniprot:"en"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16155187	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"luna_en:REDFLY:TF001602"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q8MR37	uniprot:P83949	geneid:2768719	geneid:42034	uniprot:"luna"("protein name")	uniprot:"Ubx"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:16155187	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"luna_Ubx:REDFLY:TF001605"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9W349	uniprot:Q8IM96	geneid:31883	geneid:43825	uniprot:"lz"("protein name")	uniprot:"sv"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:11051549	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"lz_sv:REDFLY:TF001583"|redfly:"lz_sv:REDFLY:TF001584"|redfly:"lz_sv:REDFLY:TF001585"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
uniprot:Q9W349	uniprot:Q59DP0	geneid:31883	geneid:43825	uniprot:"lz"("protein name")	uniprot:"sv"("protein name")	psi-mi:"MI:0413"("electrophoretic mobility shift assay")	-	pubmed:11051549	taxid:7227("Drosophila melanogaster")	taxid:7227("Drosophila melanogaster")	psi-mi:"MI:2232"("molecular association")	pubmed:20965965("REDfly")	redfly:"lz_sv:REDFLY:TF001583"|redfly:"lz_sv:REDFLY:TF001584"|redfly:"lz_sv:REDFLY:TF001585"	-	-	psi-mi:"MI:2274"("regulator")	psi-mi:"MI:2275"("regulator target")	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0499"( "unspecified role" )	psi-mi:"MI:0326"("protein")	psi-mi:"MI:0250"("gene")	-	-	-	-	-	-	-	-	2017/05/01	2019/05/20	-	-	-	-	-	-	-	-	-	-	-	-	-	-
